PassengerId,Survived,Age_categories_Missing,Age_categories_Infant,Age_categories_Child,Age_categories_Teenager,Age_categories_Young Adult,Age_categories_Adult,Age_categories_Senior,Pclass_1,Pclass_2,Pclass_3,Sex_female,Sex_male,Embarked_C,Embarked_Q,Embarked_S,SibSp_scaled,Parch_scaled,Fare_scaled,Fare_categories_0-12,Fare_categories_12-50,Fare_categories_50-100,Fare_categories_100+,Title_Master,Title_Miss,Title_Mr,Title_Mrs,Title_Officer,Title_Royalty,Cabin_type_A,Cabin_type_B,Cabin_type_C,Cabin_type_D,Cabin_type_E,Cabin_type_F,Cabin_type_G,Cabin_type_T,Cabin_type_Unknown
506,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0.125,0.0,0.2125586439344078,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
507,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0.0,0.3333333333333333,0.050748620223090936,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
508,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0.0,0.0,0.051822148727810165,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
509,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0.0,0.0,0.04396587194327397,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
510,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0.0,0.0,0.11027245763075773,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
511,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0.0,0.0,0.015126992566498259,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
512,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0.0,0.0,0.015712553569072387,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
513,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0.0,0.0,0.05130978285055781,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
514,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0.125,0.0,0.11594107850967697,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
515,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0.0,0.0,0.014630827210317117,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
516,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0.0,0.0,0.06640417918791278,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
517,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0.0,0.0,0.020494635090094415,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
518,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0.0,0.0,0.04713766070721715,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
519,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0.125,0.0,0.050748620223090936,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
520,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0.0,0.0,0.015411575213749286,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
521,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0.0,0.0,0.18249984580226933,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
522,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0.0,0.0,0.015411575213749286,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
523,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0.0,0.0,0.014102260811993537,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
524,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0.0,0.16666666666666666,0.11316786160148591,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
525,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0.0,0.0,0.014110458666029575,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
526,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0.0,0.0,0.015126992566498259,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
527,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0.0,0.0,0.020494635090094415,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
528,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0.0,0.0,0.4328841690069588,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
529,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0.0,0.0,0.015468569817999833,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
530,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0.25,0.16666666666666666,0.022446505098674838,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
531,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0.125,0.16666666666666666,0.050748620223090936,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
532,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0.0,0.0,0.014110458666029575,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
533,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0.125,0.16666666666666666,0.014110458666029575,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
534,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0.0,0.3333333333333333,0.04364049521284362,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
535,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0.0,0.0,0.016908073949327893,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
536,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0.0,0.3333333333333333,0.05123658772523604,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
537,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0.0,0.0,0.051822148727810165,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
538,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0.0,0.0,0.20772776566317125,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
539,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0.0,0.0,0.028302115124416098,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
540,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0.0,0.3333333333333333,0.09661756542473082,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
541,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0.0,0.3333333333333333,0.13858277060920987,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
542,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0.5,0.3333333333333333,0.06104473451835265,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
543,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0.5,0.3333333333333333,0.06104473451835265,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
544,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0.125,0.0,0.050748620223090936,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
545,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0.125,0.0,0.20772776566317125,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
546,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0.0,0.0,0.050748620223090936,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
547,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0.125,0.0,0.050748620223090936,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
548,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0.0,0.0,0.02705779799394608,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
549,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0.125,0.16666666666666666,0.04006213192611313,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
550,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0.125,0.16666666666666666,0.07173122281533045,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
551,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0.0,0.3333333333333333,0.21642978772242535,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
552,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0.0,0.0,0.050748620223090936,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
553,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0.0,0.0,0.015281580671177828,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
554,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0.0,0.0,0.014102260811993537,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
555,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0.0,0.0,0.015175789316712771,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
556,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0.0,0.0,0.051822148727810165,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
557,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0.125,0.0,0.07729405233978466,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
558,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0.0,0.0,0.4440992237022602,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
559,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0.125,0.16666666666666666,0.1554664461834305,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
560,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0.125,0.0,0.033962538149299316,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
561,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0.0,0.0,0.015126992566498259,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
562,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0.0,0.0,0.015411575213749286,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
563,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0.0,0.0,0.026350245115835676,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
564,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0.0,0.0,0.015712553569072387,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
565,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0.0,0.0,0.015712553569072387,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
566,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0.25,0.0,0.04713766070721715,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
567,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0.0,0.0,0.015411575213749286,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
568,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0.0,0.6666666666666666,0.04113566043083236,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
569,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0.0,0.0,0.014110458666029575,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
570,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0.0,0.0,0.015330377421392339,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
571,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0.0,0.0,0.020494635090094415,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
572,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0.25,0.0,0.10048070654571319,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
573,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0.0,0.0,0.051504969851415845,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
574,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0.0,0.0,0.015126992566498259,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
575,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0.0,0.0,0.015712553569072387,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
576,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0.0,0.0,0.028302115124416098,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
577,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0.0,0.0,0.025374310111545468,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
578,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0.125,0.0,0.1091095334796455,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
579,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0.125,0.0,0.028220722145058292,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
580,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0.0,0.0,0.015468569817999833,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
581,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0.125,0.16666666666666666,0.05855610025741262,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
582,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0.125,0.16666666666666666,0.21642978772242535,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
583,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0.0,0.0,0.050748620223090936,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
584,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0.0,0.0,0.07831878409428937,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
585,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0.0,0.0,0.017005667449756914,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
586,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0.0,0.3333333333333333,0.1554664461834305,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
587,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0.0,0.0,0.02927805012870631,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
588,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0.125,0.16666666666666666,0.15458810467956932,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
589,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0.0,0.0,0.015712553569072387,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
590,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0.0,0.0,0.015712553569072387,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
591,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0.0,0.0,0.013907073811135496,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
592,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0.125,0.0,0.1527664244005612,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
593,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0.0,0.0,0.014151057562208049,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
594,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0.0,0.3333333333333333,0.015126992566498259,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
595,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0.125,0.0,0.050748620223090936,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
596,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0.125,0.16666666666666666,0.04713766070721715,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
597,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0.0,0.0,0.06441171028315387,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
598,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
599,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0.0,0.0,0.014102260811993537,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
600,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0.125,0.0,0.11111839809247648,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
601,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0.25,0.16666666666666666,0.05270049023167135,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
602,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0.0,0.0,0.015411575213749286,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
603,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0.0,0.0,0.08275928836380983,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
604,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0.0,0.0,0.015712553569072387,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
605,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0.0,0.0,0.051822148727810165,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
606,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0.125,0.0,0.030351578633425542,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
607,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0.0,0.0,0.015411575213749286,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
608,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0.0,0.0,0.05953203526170282,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
609,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0.125,0.3333333333333333,0.08115719346076702,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
610,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0.0,0.0,0.2995388511917728,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
611,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0.125,0.8333333333333333,0.06104473451835265,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
612,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0.0,0.0,0.013760683560491965,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
613,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0.125,0.0,0.030253985132996517,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
614,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0.0,0.0,0.015126992566498259,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
615,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0.0,0.0,0.015712553569072387,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
616,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0.125,0.3333333333333333,0.12687155055772734,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
617,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0.125,0.16666666666666666,0.028106928123558056,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
618,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0.125,0.0,0.031425107138144774,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
619,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0.25,0.16666666666666666,0.07612293033463641,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
620,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0.0,0.0,0.020494635090094415,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
621,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0.125,0.0,0.028212719478023115,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
622,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0.125,0.0,0.10257896680493714,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
623,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0.125,0.16666666666666666,0.030725752114070404,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
624,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0.0,0.0,0.015330377421392339,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
625,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0.0,0.0,0.031425107138144774,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
626,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0.0,0.0,0.06308600017332605,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
627,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0.0,0.0,0.024105594605968193,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
628,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0.0,0.0,0.15216446768991498,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
629,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0.0,0.0,0.015411575213749286,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
630,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0.0,0.0,0.015094396337354966,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
631,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0.0,0.0,0.05855610025741262,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0.0,0.0,0.013768881414528002,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
633,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0.0,0.0,0.05953203526170282,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
