PassengerId,Survived,Age_categories_Missing,Age_categories_Infant,Age_categories_Child,Age_categories_Teenager,Age_categories_Young Adult,Age_categories_Adult,Age_categories_Senior,Pclass_1,Pclass_2,Pclass_3,Sex_female,Sex_male,Embarked_C,Embarked_Q,Embarked_S,SibSp_scaled,Parch_scaled,Fare_scaled,Fare_categories_0-12,Fare_categories_12-50,Fare_categories_50-100,Fare_categories_100+,Title_Master,Title_Miss,Title_Mr,Title_Mrs,Title_Officer,Title_Royalty,Cabin_type_A,Cabin_type_B,Cabin_type_C,Cabin_type_D,Cabin_type_E,Cabin_type_F,Cabin_type_G,Cabin_type_T,Cabin_type_Unknown
763,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0.0,0.0,0.014110458666029575,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
764,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0.125,0.3333333333333333,0.23422440102965048,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
765,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0.0,0.0,0.015175789316712771,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
766,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0.125,0.0,0.15216446768991498,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
767,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0.0,0.0,0.07729405233978466,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
768,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0.0,0.0,0.015126992566498259,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
769,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0.125,0.0,0.04713766070721715,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
770,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0.0,0.0,0.016322512946753766,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
771,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0.0,0.0,0.018542765081513996,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
772,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0.0,0.0,0.015330377421392339,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
773,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0.0,0.0,0.020494635090094415,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
774,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0.0,0.0,0.014102260811993537,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
775,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0.125,0.5,0.044893010197349675,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
776,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0.0,0.0,0.015126992566498259,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
777,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0.0,0.0,0.015126992566498259,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
778,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0.0,0.0,0.024349578357040744,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
779,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0.0,0.0,0.015102594191391004,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
780,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0.0,0.16666666666666666,0.41250332793836464,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
781,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0.0,0.0,0.014110458666029575,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
782,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0.125,0.0,0.11125659048908397,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
783,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0.0,0.0,0.05855610025741262,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
784,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0.125,0.3333333333333333,0.04577135170121086,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
785,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0.0,0.0,0.013760683560491965,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
786,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0.0,0.0,0.014151057562208049,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
787,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0.0,0.0,0.014630827210317117,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
788,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0.5,0.16666666666666666,0.05684821399990475,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
789,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0.125,0.3333333333333333,0.04015972542654215,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
790,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0.0,0.0,0.15458810467956932,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
791,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0.0,0.0,0.015126992566498259,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
792,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0.0,0.0,0.050748620223090936,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
793,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1.0,0.3333333333333333,0.13575255909676825,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
794,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0.0,0.0,0.05991421140938287,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
795,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0.0,0.0,0.015411575213749286,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
796,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0.0,0.0,0.025374310111545468,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
797,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0.0,0.0,0.050610427826483444,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
798,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0.0,0.0,0.016948672845506364,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
799,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0.0,0.0,0.014110458666029575,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
800,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0.125,0.16666666666666666,0.04713766070721715,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
801,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0.0,0.0,0.025374310111545468,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
802,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0.125,0.16666666666666666,0.05123658772523604,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
803,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0.125,0.3333333333333333,0.23422440102965048,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
804,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0.0,0.16666666666666666,0.016623491302076868,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
805,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0.0,0.0,0.013614293309848433,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
806,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0.0,0.0,0.015175789316712771,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
807,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
808,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0.0,0.0,0.015175789316712771,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
809,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0.0,0.0,0.025374310111545468,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
810,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0.125,0.0,0.10364429745562033,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
811,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0.0,0.0,0.015395374692678068,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
812,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0.0,0.0,0.04713766070721715,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
813,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0.0,0.0,0.020494635090094415,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
814,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0.5,0.3333333333333333,0.06104473451835265,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
815,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0.0,0.0,0.015712553569072387,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
816,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
817,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0.0,0.0,0.015468569817999833,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
818,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0.125,0.16666666666666666,0.07222738817151159,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
819,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0.0,0.0,0.012589561555343713,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
820,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0.375,0.3333333333333333,0.05445717323939373,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
821,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0.125,0.16666666666666666,0.18249984580226933,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
822,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0.0,0.0,0.016908073949327893,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
823,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
824,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0.0,0.16666666666666666,0.024349578357040744,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
825,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0.5,0.16666666666666666,0.07746484096553544,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
826,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0.0,0.0,0.013565496559633922,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
827,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0.0,0.0,0.11027245763075773,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
828,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0.0,0.3333333333333333,0.07222738817151159,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
829,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0.0,0.0,0.015126992566498259,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
830,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0.0,0.0,0.15614960068643363,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
831,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0.125,0.0,0.028212719478023115,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
832,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0.125,0.16666666666666666,0.03659756266088288,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
833,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0.0,0.0,0.014110458666029575,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
834,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0.0,0.0,0.015330377421392339,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
835,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0.0,0.0,0.016200521071217493,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
836,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0.125,0.16666666666666666,0.16231419173453318,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
837,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0.0,0.0,0.016908073949327893,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
838,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0.0,0.0,0.015712553569072387,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
839,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0.0,0.0,0.11027245763075773,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
840,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0.0,0.0,0.057970539254838485,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
841,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0.0,0.0,0.015468569817999833,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
842,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0.0,0.0,0.020494635090094415,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
843,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0.0,0.0,0.060507970265993034,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
844,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0.0,0.0,0.012565163180236457,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
845,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0.0,0.0,0.016908073949327893,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
846,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0.0,0.0,0.014736618564782174,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
847,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1.0,0.3333333333333333,0.13575255909676825,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
848,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0.0,0.0,0.015411575213749286,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
849,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0.0,0.16666666666666666,0.06441171028315387,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
850,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0.125,0.0,0.17391981561855152,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
851,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0.5,0.3333333333333333,0.06104473451835265,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
852,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0.0,0.0,0.015175789316712771,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
853,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0.125,0.16666666666666666,0.029757819776815374,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
854,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0.0,0.16666666666666666,0.07690367833806856,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
855,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0.125,0.0,0.050748620223090936,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
856,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0.0,0.16666666666666666,0.018249984580226933,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
857,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0.125,0.16666666666666666,0.32179836714362564,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
858,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0.0,0.0,0.051822148727810165,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
859,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0.0,0.5,0.03758969818624431,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
860,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0.0,0.0,0.014110458666029575,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
861,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0.25,0.0,0.027537567642055148,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
862,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0.125,0.0,0.022446505098674838,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
863,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0.0,0.0,0.050610427826483444,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
864,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1.0,0.3333333333333333,0.13575255909676825,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
865,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0.0,0.0,0.025374310111545468,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
866,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0.0,0.0,0.025374310111545468,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
867,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0.125,0.0,0.027049600139910042,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
868,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0.0,0.0,0.09856123757927521,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
869,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0.0,0.0,0.018542765081513996,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
870,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0.125,0.16666666666666666,0.021730754366528396,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
871,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0.0,0.0,0.015411575213749286,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
872,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0.125,0.16666666666666666,0.10257896680493714,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
873,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0.0,0.0,0.009759350042902102,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
874,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0.0,0.0,0.017566830077223785,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
875,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0.125,0.0,0.04684488020593009,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
876,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0.0,0.0,0.014102260811993537,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
877,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0.0,0.0,0.019217721730481106,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
878,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0.0,0.0,0.015411575213749286,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
879,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0.0,0.0,0.015411575213749286,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
880,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0.0,0.16666666666666666,0.16231419173453318,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
881,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0.0,0.16666666666666666,0.050748620223090936,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
882,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0.0,0.0,0.015411575213749286,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
883,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0.0,0.0,0.02052723131923771,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
884,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0.0,0.0,0.020494635090094415,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
885,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0.0,0.0,0.013760683560491965,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
886,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0.0,0.8333333333333333,0.05684821399990475,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
887,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0.0,0.0,0.025374310111545468,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
888,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0.0,0.0,0.05855610025741262,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
889,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0.125,0.3333333333333333,0.04577135170121086,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
890,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0.0,0.0,0.05855610025741262,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
891,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0.0,0.0,0.015126992566498259,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
